text	root	ending	clitic	partofspeech	form
ehitand	ehita=nud	d		A	pl n
Maia	Maia	0		H	sg n
Vasilid	Vasili	d		H	sg g
Saveti	Saveti	0		H	sg n
Erino	Erina	0		H	sg n
Maril	Maria	l		H	sg ad
Kihelkonna	Kihelkonna	0		H	sg n
Tönule	Tõnu	le		H	sg all
Ivon	Ivon	0		H	sg n
vöetud	võe=tu	d		S	pl n
vöetud	võetud	0		A	
vöetud	võetud	0		A	sg n
vöetud	võetud	d		A	pl n
vöetud	võt	tud		V	tud
jäänd	jää	nud		V	nud
jäänd	jäänu	d		S	pl n
jäänd	jäänud	0		A	
jäänd	jäänud	0		A	sg n
jäänd	jäänud	d		A	pl n
Nöuva	Nöuva	0		H	sg n
körva	kõrv	0		S	adt
körva	kõrv	0		S	sg g
körva	kõrv	0		S	sg p
Vörstri	Vörstri	0		H	sg n
Se	Se	0		Y	sg n
Mare	Mare	0		H	sg n
Jurkatam	Jurkatam	0		H	sg n
Saoniidi	Saoniidi	0		H	sg n
Võhma	Võhma	0		H	sg n
Hapso	Hapso	0		H	sg n
Vatt	Vatt	0		H	sg n
laska	lask	a		V	da
Meeder	Meeder	0		H	sg n
Laan	Laan	0		H	sg n
Liisi	Liiso	0		H	sg n
Viherbule	Vihelbu	le		H	sg all
pöhjusel	põhjus	l		S	sg ad
Verlokile	Verlok	le		H	sg all
Anton	Anton	0		H	sg n
Peetrile	Peeter	le		H	sg all
Elisavetal	Elisaveta	l		H	sg ad
Andso	Andso	0		H	sg n
Vesmanil	Vesman	l		H	sg ad
saio	sai	u		S	pl p
Kuderi	Kuder	0		H	sg g
Rangile	Rang	le		H	sg all
öigest	õige	st		A	sg el
J.	J.	0		Y	sg n
Liso	Liso	0		H	sg n
Laak	Laak	0		H	sg n
Ravendile	Raveli	le		H	sg all
Kaunis	Kaunis	0		H	sg n
vörku	võrk	0		S	sg p
küsind	küsi	nud		V	nud
küsind	küsi=nu	d		S	pl n
küsind	küsi=nud	0		A	
küsind	küsi=nud	0		A	sg n
küsind	küsi=nud	d		A	pl n
möni	mõni	0		P	sg n
Koigi	Koigi	0		H	sg n
Priido	Priidu	0		H	sg n
luteruse	luteri	0		G	
Verlok	Verlok	0		H	sg n
öigust	õigus	t		S	sg p
paaval	päev	l		S	sg ad
Arju	Arju	0		H	sg n
sino	sina	0		P	sg g
mölemat	mõlema	t		P	sg p
Melantja	Melanja	0		H	sg g
kogokonna	kogokonna	0		H	sg n
Tiviti	Tiviti	0		H	sg n
Mastile	Mast	le		H	sg all
molemad	mõlema	d		P	pl n
Ravelli	Raveli	0		H	sg g
Rant	Rant	0		H	sg n
Rattur	Rattur	0		H	sg n
Vähma	Vähma	0		H	sg n
külimitto	külimit	0		S	adt
külimitto	külimit	0		S	sg p
valjo	välja	0		D	
völa	võlg	0		S	sg g
Evras	Evras	0		H	sg n
nöudnud	nõud	nud		V	nud
nöudnud	nõud=nu	d		S	pl n
nöudnud	nõud=nud	0		A	
nöudnud	nõud=nud	0		A	sg n
nöudnud	nõud=nud	d		A	pl n
Ansu	Ansu	0		H	sg n
Kukke	Kukk	0		H	sg g
töstmise	tõstmine	0		S	sg g
pöhust	põhk	st		S	sg el
pöhust	põhune	t		A	sg p
Kaunise	Kaunis	0		H	sg g
Andrule	Andrei	le		H	sg all
Alveur	Alveur	0		H	sg n
Ravendi	Raveli	0		H	sg g
Köigest	kõik	st		P	sg el
Köigest	kõigest	0		D	
vöttis	võt	is		V	s
Vöttingale	Vötting	le		H	sg all
laulatud	laulata	tud		V	tud
Maksimil	Maksim	l		H	sg ad
Eketrina	Eketrina	0		H	sg n
