text	root	ending	clitic	partofspeech	form
Hausenbergi	Hausenbergi	0		H	sg n
Krasõchinaga	Krasõchinaga	ga		H	sg n
Lepp	Lepp	0		H	sg n
Garafim	Garafim	0		H	sg n
Nemtzeva	Nemtzeva	0		H	sg n
keeranuvad	keera	nuvad		V	nuvad
Schamardin	Schamardin	0		H	sg n
Larim	Larim	0		H	sg n
Ossipov	Ossipov	0		H	sg n
aanuvad	aasi	d		V	d
Zvetkov	Zvetkov	0		H	sg n
Leontjev	Leonti	0		H	sg g
Dolgaschevi	Dolgaschev	0		H	sg g
Velstile	Velstile	0		H	sg n
Pärn	Pärn	0		H	sg n
Jegoriga	Jegorov	ga		H	sg kom
Gusth	Gusth	0		H	sg n
Mihejevile	Mihejev	le		H	sg all
Liiv	Liiv	0		H	sg n
Nugin	Nugin	0		H	sg n
Sõrmus	Sõrmus	0		H	sg n
Lea	Lea	0		H	sg n
Kolpakovi	Kolpakov	0		H	sg g
Reschkoi	Reschkoi	0		H	sg n
Skovohodov	Skovohodov	0		H	sg n
Jermil	Jermil	0		H	sg n
Rõibakovile	Rõibakov	le		H	sg all
Makar	Makar	0		H	sg n
võrgo	võrk	0		S	sg g
Vepper	Vepper	0		H	sg n
Grigorjev	Grigori	0		H	sg g
Karla	Karla	0		H	sg n
Kekisehev	Kekischev	0		H	sg n
leidnuvad	leid	nuvad		V	nuvad
Polakenne	Polakese	0		H	sg g
Rossner	Rossner	0		H	sg n
Riidma	Riidma	0		H	sg n
joudnud	jõud	nud		V	nud
Tigu	Tigu	0		H	sg n
Annus	Annus	0		H	sg n
Jakov	Jakov	0		H	sg n
Makarjev	Makarjev	0		H	sg n
Sukov	Sukov	0		H	sg n
vaestelaadiko	vaes+te_laadik	0		S	sg g
Ignatjev	Ignatjev	0		H	sg n
Potin	Potin	0		H	sg n
Andrejev	Andrejev	0		H	sg n
seena	sein	0		S	sg p
Mefed	Mefed	d		H	sg n
Polakov	Polakov	0		H	sg n
Kuslap	Kuslap	0		H	sg n
Fruktov	Fruktov	0		H	sg n
Ausenberg	Ausenberg	0		H	sg n
Mihailov	Mihailov	0		H	sg n
T.	T.	0		Y	sg n
varastud	varasta	tud		V	tud
Politanovi	Politanov	0		H	sg g
Suhovile	Suhov	le		H	sg all
lasnuvad	lass	d		S	pl n
talo	talu	0		S	sg g
Torma	Torma	0		H	sg n
Kromonovi	Kromonov	0		H	sg g
Verevkinad	Verevkinad	d		H	sg n
lahko	lahk	0		S	adt
lahko	lahku	0		D	
lahko	lahku	0		V	o
lahko	lahk	0		S	sg p
Liisa	Liisa	0		H	sg n
Maximov	Maximov	0		H	sg n
Paio	Paio	0		H	sg n
Kuslovi	Kuslovi	0		H	sg n
Põltsamaa	Põltsamaa	0		H	sg n
kello	kell	0		S	sg g
Gamsinale	Gamsin	le		H	sg all
Vilipiga	Vilip	ga		H	sg kom
Sadovnik	Sadovnik	0		H	sg n
Gusarev	Gusarev	0		H	sg n
Kangro	Kangro	0		H	sg n
Verevkin	Verevkin	0		H	sg n
Mattei	Mattei	0		H	sg n
Nikke	Nikke	0		H	sg n
Kata	Kata	0		H	sg n
Polakesega	Polakese	ga		H	sg kom
Pällu	Pällu	0		H	sg n
Artamonov	Artamov	0		H	sg g
Lumme	Lumme	0		H	sg n
Verbo	Verbo	0		H	sg n
Malmberg	Malmberg	0		H	sg n
Larion	Larim	0		H	sg g
Ganin	Ganin	0		H	sg n
Trubkin	Trubkin	0		H	sg n
Jaan	Jaan	0		H	sg n
Natalja	Natalja	0		H	sg n
Paukam	Paukam	0		H	sg n
Dolgaschev	Dolgaschev	0		H	sg n
Kavastust	Kavastust	st		H	sg n
Pärni	Pärni	0		H	sg n
Titischev	Titischev	0		H	sg n
Dmitrijev	Dmitrijev	0		H	sg n
Koslov	Koslov	0		H	sg n
Tihomirov	Tihomirov	0		H	sg n
Titisch	Titisch	0		H	sg n
Dolgasenov	Dolgasenov	0		H	sg n
Piiri	Piiri	0		H	sg n
Pusanov	Pusanov	0		H	sg n
Belov	Belov	0		H	sg n
Poltova	Poltova	0		H	sg n
kiskunuvad	kisk	sid		S	pl p
kiskunuvad	kisku	sid		V	sid
vallaametnikudega	valla_ametnik	dega		S	pl kom
Muschov	Muschov	0		H	sg n
toonuvad	toos	d		S	pl n
Kusikule	Kusik	le		H	sg all
Pärniga	Pärniga	0		H	sg n
Miisna	Miisna	0		H	sg n
Mikitkin	Mikitkin	0		H	sg n
Matfejev	Matfejev	0		H	sg n
Elia	Elia	0		H	sg n
Lehberti	Lehbert	0		H	sg g
Feodosja	Feodosja	0		H	sg n
Alla	Alla	0		H	sg n
Mesipu	Mesipu	0		H	sg n
Lõhmus	Lõhmus	0		H	sg n
Kiis	Kiis	0		H	sg n
Prangel	Prangel	0		H	sg n
kerikomaantee	kiriku_maan_tee	0		S	sg g
Jõgiga	Jõgi	ga		H	sg kom
Virkhausenil	Virkhausen	l		H	sg ad
Kurnossovile	Kurnossovile	0		H	sg n
Kokorale	Kokorale	0		H	sg n
Afonasjev	Afonasjev	0		H	sg n
Sidar	Sidar	0		H	sg n
Vassilista	Vassilista	0		H	sg n
väljaütleb	välja_ütle	b		V	b
Kodavere	Kodavere	0		H	sg n
Mihaila	Mihail	0		H	sg g
Rõischovile	Rõischov	le		H	sg all
Makimova	Makimova	0		H	sg n
Prems	Prems	0		H	sg n
Petuhov	Petuhov	0		H	sg n
Kütt	Kütt	0		H	sg n
Ranna	Ranna	0		H	sg n
Antonovi	Antonovi	0		H	sg n
laupaeval	lau_päev	l		S	sg ad
lasnud	lask	nud		V	nud
tellinuvad	telli	sid		V	sid
Persitsky	Persitzki	0		H	sg n
valla	valla	0		H	sg n
Kutkinale	Kutkinale	0		H	sg n
ettelugeda	ette_luge	da		V	da
Savostkinale	Savostkin	le		H	sg all
Mihail	Mihail	0		H	sg n
Friedrich	Friedrich	0		H	sg n
Grünvald	Grünvald	0		H	sg n
Ninasi	Nina	0		H	sg g
Trifanov	Trifanov	0		H	sg n
lähnud	mine	nud		V	nud
Tihomirovi	Tihomirov	0		H	sg g
Arthur	Arthur	0		H	sg n
J.	J.	0		Y	sg n
Fruktovi	Fruktov	0		H	sg g
Kusma	Kusma	0		H	sg n
Liso	Liso	0		H	sg n
Tiktinnikov	Tiktinnikov	0		H	sg n
Saveli	Saveli	0		H	sg n
Leppisivad	leppi	sid		V	sid
Timofei	Timofei	0		H	sg n
keik	kõik	0		P	pl n
Kondratjev	Kondratjev	0		H	sg n
Räha	Räha	0		H	sg n
Filip	Filip	0		H	sg n
Savostkinal	Savostkin	l		H	sg ad
kaebdus	kaebus	0		S	sg n
veenud	vii	nud		V	nud
lähnuvad	mine	nuvad		V	nuvad
Neumannilt	Neumannilt	lt		H	sg n
Savostkin	Savostkin	0		H	sg n
Gavrilla	Gavrilla	0		H	sg n
Miina	Miina	0		H	sg n
kaebdust	kaebus	t		S	sg p
Narits	Narits	0		H	sg n
Kulakovna	Kulakov	0		H	sg g
Baturinale	Baturinale	le		H	sg n
Ossip	Ossip	0		H	sg n
Ess	Ess	0		H	sg n
Danilov	Danilov	0		H	sg n
vankre	vanker	0		S	sg g
Nahkrust	Nahkur	t		H	sg p
Oudova	Oudova	0		H	sg n
Treifeld	Treifeld	0		H	sg n
linna	linna	0		H	sg n
Pavel	Pavel	0		H	sg n
Johannes	Johannes	0		H	sg n
Jefin	Jefin	0		H	sg n
Hofgerihti	Hofgerihti	0		H	sg n
Gorin	Gorin	0		H	sg n
¼	¼	0		N	?
Kusmaga	Kusmaga	ga		H	sg n
Kükita	Kükita	0		H	sg n
Ikorahodov	Ikorahodov	0		H	sg n
Mikolai	Mikolai	0		H	sg n
Peter	Peter	0		H	sg n
Jegor	Jegor	0		H	sg n
Hallik	Hallik	0		H	sg n
Laane	Laane	0		H	sg n
Juhkam	Juhkam	0		H	sg n
lasko	lask	0		S	adt
lasko	lask	ku		V	gu
lasko	lasku	0		V	o
lasko	lask	0		S	sg p
Kroch	Kroch	0		H	sg n
Leena	Leena	0		H	sg n
olnuvad	ole	nuvad		V	nuvad
Jerom	Jerom	0		H	sg n
Uhekson	Uhekson	0		H	sg n
Tõruvere	Tõruvere	0		H	sg n
Tolstoi	Tolstoi	0		H	sg n
Kallaste	Kallaste	te		H	sg n
Tikkuga	Tikkuga	ga		H	sg n
Kruuse	Kruuse	0		H	sg n
Kesklahest	Kesklahest	0		H	sg n
