text	root	ending	clitic	partofspeech	form
Hanso	Hans	0		H	adt
Hanso	Hans	0		H	sg g
Hanso	Hans	0		H	sg p
Avikole	Avik	le		H	sg all
Töllasson	Töllasson	0		H	sg n
Tautsiga	Tauts	ga		H	sg kom
Bergi	Bergi	0		H	sg n
Purk	Purk	0		H	sg n
seisnod	seis	nud		V	nud
seisnod	seis=nu	d		S	pl n
seisnod	seis=nud	0		A	
seisnod	seis=nud	0		A	sg n
seisnod	seis=nud	d		A	pl n
Maritz	Maritz	0		H	sg n
elo	elu	0		S	sg g
elo	elu	0		S	sg n
elo	elu	0		S	sg p
Paulmeistrile	Paulmeistri	le		H	sg all
Alliko	Allik	0		H	sg g
Petersoni	Peterson	0		H	sg g
Telve	Telve	0		H	sg n
Hainson	Hainson	0		H	sg n
koolis	koolis	s		H	sg n
Karolile	Karolile	0		H	sg n
Katsako	Katsako	0		H	sg n
Andresele	Andres	le		H	sg all
Pihlap	Pihlap	0		H	sg n
Eeva	Eeva	0		H	sg n
landrati	landraat	0		S	sg g
näudand	näita	nd		V	nud
Noppassoni	Noppassoni	0		H	sg n
Mikko	Mikko	0		H	sg n
viinod	vii	nud		V	nud
viinod	vii=nu	d		S	pl n
viinod	vii=nud	0		A	
viinod	vii=nud	0		A	sg n
viinod	vii=nud	d		A	pl n
Mari	Mari	0		H	sg n
Purki	Purk	0		H	sg g
Kaldrema	Kaldrema	0		H	sg n
joond	joo	nud		V	nud
joond	joo=nu	d		S	pl n
joond	joo=nud	0		A	
joond	joo=nud	0		A	sg n
joond	joo=nud	d		A	pl n
ütelnd	ütle	nd		V	nud
kõnelnod	kõnel=nu	d		S	pl n
kõnelnod	kõnel=nud	0		A	
kõnelnod	kõnel=nud	0		A	sg n
kõnelnod	kõnel=nud	d		A	pl n
kõnelnod	kõnele	nud		V	nud
Pauski	Pausk	0	ki	H	sg g
Tullitse	Tullitse	0		H	sg n
seält	sealt	0		D	
Maeotz	Maeotz	0		H	sg n
Tonni	Tonni	0		H	sg n
Rääkist	Rääk	t		H	sg p
Peret	Peret	0		H	sg n
Eva	Eva	0		H	sg n
Endrik	Endrik	0		H	sg n
hoidnod	hoid	nud		V	nud
hoidnod	hoid=nu	d		S	pl n
hoidnod	hoid=nud	0		A	
hoidnod	hoid=nud	0		A	sg n
hoidnod	hoid=nud	d		A	pl n
Oö	Oö	0		Y	sg n
küla	küla	0		H	sg n
kohot	kohus	t		S	sg p
Kobak	Kobak	0		H	sg n
koogo	kook	0		S	sg g
Rang	Rang	0		H	sg n
kojo	koju	0		D	
Sakk	Sakk	0		H	sg n
Mart	Mart	0		H	sg n
löönd	löö	nud		V	nud
löönd	löö=nu	d		S	pl n
löönd	löö=nud	0		A	
löönd	löö=nud	0		A	sg n
löönd	löö=nud	d		A	pl n
Reihmann	Reihman	0		H	sg g
eland	ela	nud		V	nud
eland	ela=nu	d		S	pl n
eland	ela=nud	0		A	
eland	ela=nud	0		A	sg n
eland	ela=nud	d		A	pl n
Tautsi	Tauts	0		H	sg g
joonod	joo	nud		V	nud
joonod	joo=nu	d		S	pl n
joonod	joo=nud	0		A	
joonod	joo=nud	0		A	sg n
joonod	joo=nud	d		A	pl n
Viira	Viira	0		H	sg n
Vardja	Vardja	0		H	sg n
roovigo	roovik	0		S	pl p
Annu	Annu	0		H	sg n
Karrika	Karrago	0		H	sg n
Liiv	Liiv	0		H	sg n
Annus	Annus	0		H	sg n
tullo	tule	u		V	nud
Sakkeus	Sakkeus	0		H	sg n
Tiiro	Tiiro	0		H	sg n
Teppmann	Teppmann	0		H	sg n
Kuresaarest	Kuresaare	t		H	sg p
Annuse	Annuse	0		H	sg n
Vassu	Vassu	0		H	sg n
Kurg	Kurg	0		H	sg n
kirsto	kirst	0		S	adt
kirsto	kirst	0		S	sg g
kirsto	kirst	0		S	sg p
Seement	Seement	0		H	sg n
T.	T.	0		Y	sg n
Laurisson	Laurisson	0		H	sg n
Prits	Prits	0		H	sg n
Marten	Marten	0		H	sg n
Vennad	Vennad	d		H	sg n
Villemuse	Villemuse	0		H	sg n
Pärnu	Pärnu	0		H	sg n
Jakobsoni	Jakopson	0		H	sg g
Kõrve	Kõrve	0		H	sg n
Pihlapsoni	Pihlapson	0		H	sg g
Mandel	Mandel	0		H	sg n
Ungersonist	Ungerson	t		H	sg p
tõstnod	tõst	nud		V	nud
tõstnod	tõst=nu	d		S	pl n
tõstnod	tõst=nud	0		A	
tõstnod	tõst=nud	0		A	sg n
tõstnod	tõst=nud	d		A	pl n
Versorgungsfonds	Versorgungsfonds	0		H	sg n
Mirka	Mirka	0		H	sg n
laulo	laul	0		S	adt
laulo	laul	0		S	sg g
laulo	laul	0		S	sg p
ärä	ära	0		D	
löidnot	leid	nut		V	nud
Märtz	Märtz	0		H	sg n
Naene	Naene	0		H	sg n
Jakopson	Jakopson	0		H	sg n
Peterburgi	Peterburgi	0		H	sg n
Kassikole	Kassikole	0		H	sg n
esa	isa	0		S	sg g
Hannus	Hannus	s		H	sg n
pidand	pida	nud		V	nud
pidand	pida=nu	d		S	pl n
pidand	pida=nud	0		A	
pidand	pida=nud	0		A	sg n
pidand	pida=nud	d		A	pl n
Loho	Loho	0		H	sg n
teadnod	tead	nud		V	nud
teadnod	tead=nu	d		S	pl n
teadnod	tead=nud	0		A	
teadnod	tead=nud	0		A	sg n
teadnod	tead=nud	d		A	pl n
Mõisa	Mõisa	0		H	sg n
Pratkale	Pratka	le		H	sg all
Parts	Parts	0		H	sg n
põllo	põld	0		S	sg g
Simpson	Simpson	0		H	sg n
poijand	poi_janu	d		S	pl n
Liivako	liivak	0		S	sg g
Kunder	Kunder	0		H	sg n
pruukinod	pruuki	nud		V	nud
pruukinod	pruuki=nu	d		S	pl n
pruukinod	pruuki=nud	0		A	
pruukinod	pruuki=nud	0		A	sg n
pruukinod	pruuki=nud	d		A	pl n
kaso	kasu	0		S	sg g
kaso	kasu	0		S	sg n
kaso	kasu	0		S	sg p
Jaan	Jaan	0		H	sg n
rentniko	rentnik	0		S	sg g
Perlas	Perlas	0		H	sg n
Rühkal	Rühka	l		H	sg ad
Ells	Ells	0		H	sg n
Vain	Vain	0		H	sg n
vando	vandu	0		V	s
andnod	and	nud		V	nud
andnod	and=nu	d		S	pl n
andnod	and=nud	0		A	
andnod	and=nud	0		A	sg n
andnod	and=nud	d		A	pl n
Purgi	Purgi	0		H	sg n
Tuksam	Tuksam	0		H	sg n
sääduse	seadus	0		S	sg g
Missik	Missik	0		H	sg n
Õmbluse	Õmbluse	0		H	sg n
rojoond	raiu	nd		V	nud
And	And	0		H	sg n
Mikkalai	Mikkalai	0		H	sg n
Vassos	Vassos	0		H	sg n
Pern	Pern	0		H	sg n
Surnod	surnu	d		S	pl n
Surnod	surnud	0		A	
Surnod	surnud	0		A	sg n
Surnod	surnud	d		A	pl n
Surnod	sure	nud		V	nud
Mutt	Mutt	0		H	sg n
sõimanod	sõima	nud		V	nud
sõimanod	sõima=nu	d		S	pl n
sõimanod	sõima=nud	0		A	
sõimanod	sõima=nud	0		A	sg n
sõimanod	sõima=nud	d		A	pl n
jäänod	jää	nud		V	nud
jäänod	jäänu	d		S	pl n
jäänod	jäänud	0		A	
jäänod	jäänud	0		A	sg n
jäänod	jäänud	d		A	pl n
Rullil	Rull	l		H	sg ad
Käpp	Käpp	0		H	sg n
Saaremehe	Saaremehe	0		H	sg n
mano	manu	0		D	
mano	manu	0		K	
Mats	Mats	0		H	sg n
Tõnisson	Tõnis	0		H	sg g
Turn	Turn	0		H	sg n
Jurrik	Jurrik	0		H	sg n
näind	näi	nud		V	nud
näind	näge	nud		V	nud
näind	näi=nud	0		A	
näind	näi=nud	0		A	sg n
näind	näi=nud	d		A	pl n
näind	näinu	d		S	pl n
Karli	Karli	0		H	sg n
Räägiga	Räägiga	ga		H	sg n
jäänd	jää	nud		V	nud
jäänd	jäänu	d		S	pl n
jäänd	jäänud	0		A	
jäänd	jäänud	0		A	sg n
jäänd	jäänud	d		A	pl n
sõimo	sõim	0		S	adt
sõimo	sõim	0		S	sg g
sõimo	sõim	0		S	sg p
Johansoni	Johansoni	0		H	sg n
alo	alg	0		S	sg g
alo	ala	u		S	pl p
Köösi	Köösi	0		H	sg n
Säärik	Säärik	0		H	sg n
Vassus	Vassus	0		H	sg n
Greinart	Greinart	0		H	sg n
Rühka	Rühka	0		H	sg n
Köksi	Köksi	0		H	sg n
Aakre	Aakre	0		H	sg n
lepingo	leping	0		S	sg g
Nopposson	Nopposson	0		H	sg n
Savi	Savi	0		H	sg n
Arosonil	Arosson	l		H	sg ad
Soosarist	Soosaar	t		H	sg p
varastanod	varasta	nud		V	nud
leppinod	leppi	nud		V	nud
leppinod	leppi=nu	d		S	pl n
leppinod	leppi=nud	0		A	
leppinod	leppi=nud	0		A	sg n
leppinod	leppi=nud	d		A	pl n
Hermas	Herma	0		H	sg g
Rätsepp	Rätsepp	0		H	sg n
Kusnast	Kusnast	st		H	sg n
näinod	näi	nud		V	nud
näinod	näge	nud		V	nud
näinod	näi=nud	0		A	
näinod	näi=nud	0		A	sg n
näinod	näi=nud	d		A	pl n
näinod	näinu	d		S	pl n
Saarik	Saarik	0		H	sg n
lino	lina	u		S	pl p
herrä	härra	0		S	sg n
Tullits	Tullits	0		H	sg n
J.	J.	0		Y	sg n
kodos	kodu	s		S	in
Remmeti	Remmet	0		H	sg g
toonod	too	nud		V	nud
Kitsing	Kitsing	0		H	sg n
Plum	Plum	0		H	sg n
Plokmann	Plokmann	0		H	sg n
Mütt	Mütt	0		H	sg n
käinod	käi	nud		V	nud
käinod	käi=nud	0		A	
käinod	käi=nud	0		A	sg n
käinod	käi=nud	d		A	pl n
käinod	käinu	d		S	pl n
Holstre	Holstre	0		H	sg n
Lillienthal	Lillienthal	0		H	sg n
Krediitkassast	Krediitkassast	st		H	sg n
Fluss	Fluss	0		H	sg n
Peksole	Peks	le		H	sg all
Rull	Rull	0		H	sg n
Unt	Unt	0		H	sg n
Sild	Sild	0		H	sg n
Märitz	Märitz	0		H	sg n
Rätsep	Rätsep	0		H	sg n
tulnod	tul=nud	0		A	
tulnod	tul=nud	0		A	sg n
tulnod	tul=nud	d		A	pl n
tulnod	tule	nud		V	nud
tulnod	tulnu	d		S	pl n
Ombleja	Ombluse	0		H	sg n
Tangsoni	Tangsoni	0		H	sg n
Lamson	Lamson	0		H	sg n
Pavel	Pavel	0		H	sg n
Arrakole	Arrak	le		H	sg all
Tõllasson	Tõllasson	0		H	sg n
Mölder	Mölder	0		H	sg n
linnas	linnas	s		H	sg n
Tõn	Tõn	0		H	sg n
liiso	liisk	0		S	sg g
liiso	liisu	0		V	o
muido	muidu	0		D	
Munna	Munna	0		H	sg n
Ell	Ell	0		H	sg n
Bairise	Bairise	0		H	sg n
Pehopi	Pehop	0		H	sg g
arvanod	arva	nud		V	nud
arvanod	arva=nu	d		S	pl n
arvanod	arva=nud	0		A	
arvanod	arva=nud	0		A	sg n
arvanod	arva=nud	d		A	pl n
võtnod	võt	nud		V	nud
võtnod	võt=nu	d		S	pl n
võtnod	võt=nud	0		A	
võtnod	võt=nud	0		A	sg n
võtnod	võt=nud	d		A	pl n
valmisrajodut	valmis_raiu	dut		V	tud
Soolo	Soolo	0		H	sg n
