text	root	ending	clitic	partofspeech	form
linno	linn	u		S	pl p
Lohmanni	Lohmanni	0		H	sg n
sõnaldamist	sõnelemine	t		S	sg p
Naelale	Nael	le		H	sg all
põho	põhk	0		S	sg g
Bährsoni	Bährson	0		H	sg g
Lemannil	Lemannil	l		H	sg n
Naevsti	Naevsti	0		H	sg n
niikaugeks	nii_kauaks	0		D	
Välgita	Välgita	0		H	sg n
Kusta	Kusta	0		H	sg n
Tonnisson	Tonnison	0		H	sg g
võlgo	võlg	u		S	pl p
võlgo	võlgu	0		D	
Neumannile	Neumann	le		H	sg all
Tibine	Tibine	0		H	sg n
Adu	Adu	0		H	sg n
Lender	Lender	0		H	sg n
Christjan	Christjan	0		H	sg n
Ännilisel	Ännilise	l		H	sg ad
Schönbergil	Schönberg	l		H	sg ad
Soobel	Soobel	0		H	sg n
Jaaksoni	Jaakson	0		H	sg g
Lehtse	Lehtse	0		H	sg n
Jürison	Jürison	0		H	sg n
Scönberg	Scönberg	0		H	sg n
talo	talu	0		S	sg g
talo	talu	0		V	o
talo	talu	0		S	sg n
talo	talu	0		S	sg p
Marie	Marie	0		H	sg n
Põder	Põder	0		H	sg n
Triisa	Triisa	0		H	sg n
andko	and	ku		V	gu
Peedo	Peedo	0		H	sg n
Kranigel	Kranig	l		H	sg ad
Käik	Käik	0		H	sg n
Luitz	Luitz	0		H	sg n
Kohto	kohtu	0		V	o
Kohto	kohus	0		S	sg g
Martinsoni	Martinson	0		H	sg g
Himmelerichil	Himmelreich	l		H	sg ad
Kristjan	Kristjan	0		H	sg n
Lendrile	Lender	le		H	sg all
Mill	Mill	0		H	sg n
Jaakson	Jaakson	0		H	sg n
Soole	Soole	0		H	sg n
Freybergil	Freyberg	l		H	sg ad
Jaakob	Jaakob	0		H	sg n
Bährsonil	Bährson	l		H	sg ad
Mikkust	Mikk	t		H	sg p
Hendrik	Hendrik	0		H	sg n
Lendril	Lender	l		H	sg ad
kihelkonnast	kihelkonnast	st		H	sg n
Põltsamaa	Põltsamaa	0		H	sg n
Meigas	Meigas	0		H	sg n
kokko	kokku	0		D	
kokko	kogu	0		S	adt
Funk	Funk	0		H	sg n
Hoffi	Hoff	0		H	sg g
Terienil	Terien	l		H	sg ad
Vastemõisa	Vastemõisa	0		H	sg n
Mõisa	Mõisa	0		H	sg n
pantud	pane	tud		V	tud
Lohmanniga	Lohmanni	ga		H	sg kom
Vildfluschi	Vildflusch	0		H	sg g
Länseni	Länsen	0		H	sg g
Sobli	Sobli	0		H	sg n
põllo	põld	0		S	sg g
Tõnnison	Tõnnison	0		H	sg n
Tõnissoni	Tõnis	0		H	sg g
Remmel	Remmel	0		H	sg n
Jännesel	Jännes	l		H	sg ad
Änniline	Änniline	0		H	sg n
Länsen	Länsen	0		H	sg n
Rassist	Rassist	0		H	sg n
