text	root	ending	clitic	partofspeech	form
Padda	pada	0		S	sg n
Padda	pada	0		S	sg n
Padda	pada	0		S	sg p
Padda	pada	0		S	sg p
maiad	maja	d		S	pl n
hõbbe	hõbe	0		S	sg n
pitk	pikk	0		A	sg n
tunnud	tund	nud		V	nud
tunnud	tund=nu	d		S	pl n
tunnud	tund=nud	0		A	
tunnud	tund=nud	0		A	sg n
tunnud	tund=nud	d		A	pl n
keik	kõik	0		P	pl n
keik	kõik	0		S	sg n
keik	kõik	0		P	sg n
ettenäidata	ette_näita	ta		V	da
parandanu	paranda	nud		V	nud
parandanu	paranda=nu	d		S	pl n
parandanu	paranda=nud	0		A	
parandanu	paranda=nud	0		A	sg n
parandanu	paranda=nud	d		A	pl n
kohtumaeasse	kohtu_maja	sse		S	sg ill
sõimap	sõima	b		V	b
5½	5½	0		N	?
süggisel	sügis	l		S	sg ad
oppuse	õppus	0		S	sg g
Nuggin	nugi	n		V	n
mahalöönud	maha_löö	nud		V	nud
väljamaksaks	välja_maks	ks		V	ks
Sedda	see	da		P	sg p
päält	pea	lt		S	sg abl
päält	pealt	0		D	
päält	pealt	0		K	
iks-jobba	iks-joba	0		S	sg g
iks-jobba	iks-joba	0		V	o
iks-jobba	iks-joba	0		S	sg n
iks-jobba	iks-joba	0		S	sg p
sis	siis	0		D	
sis	siis	0		J	
Nuggise	nugis	0		S	sg g
ütlep	ütle	b		V	b
ollev	ole	v		V	v
ollev	olev	0		A	sg n
ollev	olev	0		S	sg n
taschenbuchi	taschen_buch	0		S	sg g
suggulastele	sugulane	tele		S	pl all
naesega	naine	ga		S	sg kom
reddel	redel	0		S	sg n
piddas	pida	s		V	s
külles	külg	s		S	sg in
külles	küljes	0		D	
külles	küljes	0		K	
labbaga	laba	ga		S	sg kom
abbiga	abi	ga		S	sg kom
Saap	Saab	0		H	sg n
Saap	saa	b		V	b
tulli	tuli	0		S	sg n
tulli	tule	i		V	s
maiase	maja	sse		S	sg ill
arvap	arva	b		V	b
maggasist	magas	st		S	sg el
mõõtnu	mõõt	nud		V	nud
mõõtnu	mõõt=nu	d		S	pl n
mõõtnu	mõõt=nud	0		A	
mõõtnu	mõõt=nud	0		A	sg n
mõõtnu	mõõt=nud	d		A	pl n
Mäggil	Mägi	l		H	sg ad
tapelnuvad	taple	nud		V	nud
tapelnuvad	tapel=nu	d		S	pl n
tapelnuvad	tapel=nud	0		A	
tapelnuvad	tapel=nud	0		A	sg n
tapelnuvad	tapel=nud	d		A	pl n
Lübel	Lübel	0		H	sg n
annap	and	b		V	b
lubbati	luba	ti		V	ti
Villip	villi	b		V	b
vabatiko	vabadik	0		S	sg g
avitanu	avita	nud		V	nud
avitanu	avita=nu	d		S	pl n
avitanu	avita=nud	0		A	
avitanu	avita=nud	0		A	sg n
avitanu	avita=nud	d		A	pl n
väljamüüdut	välja_müü	dut		V	tud
labbida	labidas	0		S	sg g
aanud	aja	nud		V	nud
aanud	aja=nu	d		S	pl n
aanud	aja=nud	0		A	
aanud	aja=nud	0		A	sg n
aanud	aja=nud	d		A	pl n
kutsonud	kutsu	nud		V	nud
kutsonud	kutsu=nu	d		S	pl n
kutsonud	kutsu=nud	0		A	
kutsonud	kutsu=nud	0		A	sg n
kutsonud	kutsu=nud	d		A	pl n
abbiellu	abi_ellu	0		V	o
abbiellu	abi_elu	0		S	adt
nenda	nõnda	0		D	
üleültse	üle_üldse	0		D	
massma	maks	ma		V	ma
vabatik	vabadik	0		S	sg n
lobbame	loba	me		V	me
aggude	agu	de		S	pl g
piddanu	pida	nud		V	nud
piddanu	pida=nu	d		S	pl n
piddanu	pida=nud	0		A	
piddanu	pida=nud	0		A	sg n
piddanu	pida=nud	d		A	pl n
3x24	3x24	0		N	?
teenip	teeni	b		V	b
hulgup	hulku	b		V	b
Lõõtsapill	Lõõtsapill	0		S	sg n
kropp	ropp	0		A	sg n
naggin	nagin	0		S	sg n
väljamaksetud	välja_maks	tud		V	tud
bb	b	0		Y	?
maiasse	maja	sse		S	sg ill
seggatu	sega=tu	0		S	sg g
seggatu	sega=tu	0		S	sg n
Rabbase	rabane	0		A	sg g
omma	oma	0		A	sg g
omma	oma	0		D	
omma	oma	0		P	sg g
omma	oma	0		S	sg g
omma	oma	0		V	o
omma	oma	0		A	sg n
omma	oma	0		A	sg p
omma	oma	0		P	sg n
omma	oma	0		P	sg p
omma	oma	0		S	sg n
omma	oma	0		S	sg p
peksnu	peks	nud		V	nud
peksnu	peks=nu	d		S	pl n
peksnu	peks=nud	0		A	
peksnu	peks=nud	0		A	sg n
peksnu	peks=nud	d		A	pl n
ehitanu	ehita	nud		V	nud
ehitanu	ehita=nu	d		S	pl n
ehitanu	ehita=nud	0		A	
ehitanu	ehita=nud	0		A	sg n
ehitanu	ehita=nud	d		A	pl n
kaddus	kadu	s		V	s
moisavalitsuse	mõisa_valitsus	0		S	sg g
panep	pane	b		V	b
elumaias	elu_maja	s		S	sg in
kerikud	kirik	t		S	sg p
väggivaldsel	vägi_valdne	l		A	sg ad
niitnu	niit	nud		V	nud
niitnu	niit=nu	d		S	pl n
niitnu	niit=nud	0		A	
niitnu	niit=nud	0		A	sg n
niitnu	niit=nud	d		A	pl n
veddamisse	vedamine	se		S	adt
teeseks	teine	ks		O	sg tr
teeseks	teine	ks		P	sg tr
teeseks	teiseks	0		D	
massab	maks	b		V	b
maganu	maga	nud		V	nud
maganu	maga=nu	d		S	pl n
maganu	maga=nud	0		A	
maganu	maga=nud	0		A	sg n
maganu	maga=nud	d		A	pl n
naest	naine	t		S	sg p
kinnitap	kinnita	b		V	b
poea	poeg	0		S	sg g
poea	poja	0		S	sg g
poea	poja	0		S	sg n
poea	poja	0		S	sg p
kutsunu	kutsu	nud		V	nud
kutsunu	kutsu=nu	d		S	pl n
kutsunu	kutsu=nud	0		A	
kutsunu	kutsu=nud	0		A	sg n
kutsunu	kutsu=nud	d		A	pl n
mahatehtud	maha_tege	tud		V	tud
päriskohanik	päris_kohanik	0		S	sg n
sündinu	sündi	nud		V	nud
sündinu	sündinu	d		S	pl n
sündinu	sündinud	0		A	
sündinu	sündinud	0		A	sg n
sündinu	sündinud	d		A	pl n
müünu	müü	nud		V	nud
müünu	müü=nu	d		S	pl n
müünu	müü=nud	0		A	
müünu	müü=nud	0		A	sg n
müünu	müü=nud	d		A	pl n
kaotap	kaota	b		V	b
kuida	kuidas	0		D	
etteseada	ette_sead	a		V	da
saivad	saa	id		V	sid
ähvardanu	ähvarda	nud		V	nud
ähvardanu	ähvarda=nu	d		S	pl n
ähvardanu	ähvarda=nud	0		A	
ähvardanu	ähvarda=nud	0		A	sg n
ähvardanu	ähvarda=nud	d		A	pl n
ütelnu	ütle	nud		V	nud
ütelnu	ütel=nu	d		S	pl n
ütelnu	ütel=nud	0		A	
ütelnu	ütel=nud	0		A	sg n
ütelnu	ütel=nud	d		A	pl n
käip	käi	b		V	b
Ubbe	uba	e		S	pl p
taggasi	tagasi	0		D	
taggasi	tagasi	0		K	
esti	esiti	0		D	
tõbbine	tõbine	0		A	sg n
abbis	abi	s		S	sg in
ladde	lade	0		S	sg n
poig	poeg	0		S	sg n
maiast	maja	st		S	sg el
kaubelnuvad	kauple	nud		V	nud
kaubelnuvad	kaubel=nu	d		S	pl n
kaubelnuvad	kaubel=nud	0		A	
kaubelnuvad	kaubel=nud	0		A	sg n
kaubelnuvad	kaubel=nud	d		A	pl n
adder	ader	0		S	sg n
Seddasama	see_sama	0		P	sg p
masnu	maks	nud		V	nud
masnu	maks=nu	d		S	pl n
masnu	maks=nud	0		A	
masnu	maks=nud	0		A	sg n
masnu	maks=nud	d		A	pl n
voi	või	0		S	sg g
voi	või	0		V	o
voi	või	0		D	
voi	või	0		J	
voi	või	0		S	sg n
Michkel	Michkel	0		H	sg n
hõbbetad	hõbeta	d		V	d
Vigguri	vigur	0		S	sg g
mahalepitud	maha_leppi	tud		V	tud
Toovel	Toovel	0		H	sg n
äravarastud	ära_varasta	tud		V	tud
paev	päev	0		S	sg n
siggarid	sigar	d		S	pl n
talitap	talita	b		V	b
üleskirjutud	üles_kirjuta	tud		V	tud
Podräfschikud	podrätsik	d		S	pl n
saap	saa	b		V	b
ubba	uba	0		S	sg n
ubba	uba	0		S	sg p
mahakirjotud	maha_kirjuta	tud		V	tud
lõhkunu	lõhku	nud		V	nud
lõhkunu	lõhku=nu	d		S	pl n
lõhkunu	lõhku=nud	0		A	
lõhkunu	lõhku=nud	0		A	sg n
lõhkunu	lõhku=nud	d		A	pl n
iggakord	iga_kord	0		S	sg n
paevaks	päev	ks		S	sg tr
tõstnu	tõst	nud		V	nud
tõstnu	tõst=nu	d		S	pl n
tõstnu	tõst=nud	0		A	
tõstnu	tõst=nud	0		A	sg n
tõstnu	tõst=nud	d		A	pl n
väljaütleb	välja_ütle	b		V	b
moisa	mõis	0		S	sg g
puudup	puudu	b		V	b
voera	võõras	0		A	sg g
voera	võõras	0		S	sg g
mahamurdnud	maha_murd	nud		V	nud
lubbasid	luba	sid		S	pl p
lubbasid	luba	sid		V	sid
maiadesse	maja	desse		S	pl ill
tahtab	taht	b		V	b
taggaotsmisse	taga_otsmine	se		A	adt
leidnu	leid	nud		V	nud
leidnu	leid=nu	d		S	pl n
leidnu	leid=nud	0		A	
leidnu	leid=nud	0		A	sg n
leidnu	leid=nud	d		A	pl n
jooksep	jooks	b		V	b
pääle	pea	le		S	sg all
pääle	peale	0		D	
pääle	peale	0		K	
Vissel	Vissel	0		H	sg n
kasvap	kasva	b		V	b
koolep	kool	b		V	b
jubba	juba	0		D	
kaebatud	kaeba	tud		V	tud
kaebatud	kaeva	tud		V	tud
kaebatud	kaeva=tu	d		S	pl n
kaebatud	kaeva=tud	0		A	
kaebatud	kaeva=tud	0		A	sg n
kaebatud	kaeva=tud	d		A	pl n
ütel	ütle	s		V	s
arra	ära	0		D	
arra	ära	0		V	neg o
joua	jõud	0		V	o
kaubelnu	kauple	nud		V	nud
kaubelnu	kaubel=nu	d		S	pl n
kaubelnu	kaubel=nud	0		A	
kaubelnu	kaubel=nud	0		A	sg n
kaubelnu	kaubel=nud	d		A	pl n
teggema	tege	ma		V	ma
Kedda	kes	da		P	pl p
Kedda	kes	da		P	sg p
ärä	ära	0		D	
ärä	ära	0		V	neg o
sadanu	sada	nud		V	nud
sadanu	sada=nu	d		S	pl n
sadanu	sada=nud	0		A	
sadanu	sada=nud	0		A	sg n
sadanu	sada=nud	d		A	pl n
veddanu	veda	nud		V	nud
veddanu	veda=nu	d		S	pl n
veddanu	veda=nud	0		A	
veddanu	veda=nud	0		A	sg n
veddanu	veda=nud	d		A	pl n
Maggemats	mage_mats	0		A	sg n
mes	mis	0		P	pl n
mes	mis	0		P	sg n
Niggula	Nigula	0		H	sg g
Niggula	Nigula	0		H	sg n
püidmas	püüd	mas		V	mas
regge	regi	0		S	sg p
eddasi	edasi	0		D	
eddasi	edasi	0		K	
seisap	seis	b		V	b
isaku	isak	0		S	sg g
Muddas	muda	s		S	sg in
Vilup	vilu	b		V	b
luggenud	luge	nud		V	nud
luggenud	luge=nu	d		S	pl n
luggenud	luge=nud	0		A	
luggenud	luge=nud	0		A	sg n
luggenud	luge=nud	d		A	pl n
viip	vii	b		V	b
kõnelnu	kõnel=nu	d		S	pl n
kõnelnu	kõnel=nud	0		A	
kõnelnu	kõnel=nud	0		A	sg n
kõnelnu	kõnel=nud	d		A	pl n
kõnelnu	kõnele	nud		V	nud
tälle	tema	le		P	sg all
kuulutap	kuuluta	b		V	b
moistetud	mõist	tud		V	tud
moistetud	mõiste=tu	d		S	pl n
moistetud	mõiste=tud	0		A	
moistetud	mõiste=tud	0		A	sg n
moistetud	mõiste=tud	d		A	pl n
temmaga	tema	ga		P	sg kom
teggemist	tegemine	t		S	sg p
mingisuggust	mingi_sugune	t		P	sg p
maksnu	maks	nud		V	nud
maksnu	maks=nu	d		S	pl n
maksnu	maks=nud	0		A	
maksnu	maks=nud	0		A	sg n
maksnu	maks=nud	d		A	pl n
Michail	Michail	0		H	sg n
maiade	maja	de		S	pl g
Maggasi	magas	0		S	sg g
sääl	seal	0		D	
sääl	siga	l		A	sg ad
sääl	siga	l		S	sg ad
maggada	maga	da		V	da
ollevad	ole	0		V	b
ollevad	ole	0		V	vad
Libbe	libe	0		A	sg n
Libbe	libe	0		S	sg n
ärkitanud	ärgita	nud		V	nud
ärkitanud	ärgita=nu	d		S	pl n
ärkitanud	ärgita=nud	0		A	
ärkitanud	ärgita=nud	0		A	sg n
ärkitanud	ärgita=nud	d		A	pl n
kevadi	kevad	l		S	sg ad
kevadi	kevade	l		S	sg ad
vigga	viga	0		S	sg n
vigga	viga	0		S	sg p
kibbe	kibe	0		A	sg n
kibbe	kibe	0		S	sg n
lubbanud	luba	nud		V	nud
lubbanud	luba=nu	d		S	pl n
lubbanud	luba=nud	0		A	
lubbanud	luba=nud	0		A	sg n
lubbanud	luba=nud	d		A	pl n
suggugi	sugugi	0		D	
piddamist	pidamine	t		S	sg p
näggijad	nägija	d		S	pl n
aeanud	aja	nud		V	nud
aeanud	aja=nu	d		S	pl n
aeanud	aja=nud	0		A	
aeanud	aja=nud	0		A	sg n
aeanud	aja=nud	d		A	pl n
Sibbul	sibul	0		S	sg n
üttelnu	ütle	nud		V	nud
üttelnu	ütel=nu	d		S	pl n
üttelnu	ütel=nud	0		A	
üttelnu	ütel=nud	0		A	sg n
üttelnu	ütel=nud	d		A	pl n
maggas	maga	s		V	s
maggas	magas	0		S	sg n
jaggada	jaga	da		V	da
appellatsiooni	apellatsioon	0		S	adt
appellatsiooni	apellatsioon	0		S	sg g
appellatsiooni	apellatsioon	0		S	sg p
peap	pida	b		V	b
karistud	karista	tud		V	tud
karistud	karistatu	d		S	pl n
karistud	karistatud	0		A	
karistud	karistatud	0		A	sg n
karistud	karistatud	d		A	pl n
Peddajad	pedajas	d		S	pl n
vabbandusse	vabandus	se		S	adt
reddeli	redel	0		S	sg g
tahtnu	taht	nud		V	nud
tahtnu	taht=nu	d		S	pl n
tahtnu	taht=nud	0		A	
tahtnu	taht=nud	0		A	sg n
tahtnu	taht=nud	d		A	pl n
maggasis	magas	s		S	sg in
Mittel	Mittel	0		H	sg n
sanu	saa	nud		V	nud
sanu	saa=nud	0		A	
sanu	saa=nud	0		A	sg n
sanu	saa=nud	d		A	pl n
sanu	saanu	d		S	pl n
Pusep	pusk	b		V	b
jaggelnu	jagel=nu	0		S	sg g
jaggelnu	jagel=nu	0		S	sg n
joulu	jõul	0		S	sg g
Agga	aga	0		J	
suggulane	sugulane	0		S	sg n
riielnuvad	riidle	nud		V	nud
riielnuvad	riiel=nu	d		S	pl n
riielnuvad	riiel=nud	0		A	
riielnuvad	riiel=nud	0		A	sg n
riielnuvad	riiel=nud	d		A	pl n
lubbanu	luba	nud		V	nud
lubbanu	luba=nu	d		S	pl n
lubbanu	luba=nud	0		A	
lubbanu	luba=nud	0		A	sg n
lubbanu	luba=nud	d		A	pl n
herra	härra	0		S	sg g
herra	härra	0		S	sg n
kaebanud	kaeba	nud		V	nud
kaebanud	kaeva	nud		V	nud
kaebanud	kaeva=nu	d		S	pl n
kaebanud	kaeva=nud	0		A	
kaebanud	kaeva=nud	0		A	sg n
kaebanud	kaeva=nud	d		A	pl n
perast	pära	st		S	sg el
perast	pärane	t		A	sg p
perast	pärast	0		D	
perast	pärast	0		K	
kolosniku	kolosnik	0		S	sg g
sõneldanud	sõnelda	nud		V	nud
lubbava	lubav	0		A	sg g
nelipühiks	neli_pühad	ks		S	pl tr
Maddisel	Madis	l		H	sg ad
Maddisel	madis	l		S	sg ad
kül	küll	0		D	
kül	küll	0		S	sg n
Tubbin	Tubin	0		H	sg n
Rämmal	Rämmal	0		H	sg n
naesele	naine	le		S	sg all
prüggi	prügi	0		S	sg g
prüggi	prügi	0		S	sg n
prüggi	prügi	0		S	sg p
sadda	sada	0		N	sg n
sadda	sada	0		N	sg p
teep	tege	b		V	b
ärrä	ära	0		D	
ärrä	ära	0		V	neg o
neljapaev	nelja_päev	0		S	sg n
egga	ega	0		D	
egga	ega	0		J	
toonu	too	nud		V	nud
toonu	too=nu	d		S	pl n
toonu	too=nud	0		A	
toonu	too=nud	0		A	sg n
toonu	too=nud	d		A	pl n
Rügga	rüga	0		V	o
suggust	sugune	t		A	sg p
Mäggi	Mägi	0		H	sg g
Mäggi	mägi	0		S	sg n
Mäggi	Mägi	0		H	sg n
viggurid	vigur	d		S	pl n
piddamine	pidamine	0		S	sg n
moistusele	mõistus	le		S	sg all
paeva	päev	0		S	adt
paeva	päev	0		S	sg g
paeva	päev	0		S	sg p
äraveenud	ära_veen	nud		V	nud
siggadel	siga	del		A	pl ad
siggadel	siga	del		S	pl ad
otsinu	otsi	nud		V	nud
otsinu	otsi=nu	d		S	pl n
otsinu	otsi=nud	0		A	
otsinu	otsi=nud	0		A	sg n
otsinu	otsi=nud	d		A	pl n
haggu	hagu	0		S	sg n
haggu	hagu	0		S	sg p
laadel	laat	l		S	sg ad
veddada	veda	da		V	da
kaubateggemise	kauba_tegemine	0		S	sg g
lugges	luge	s		V	s
essi	ise	0		A	
essi	ise	0		D	
essi	ise	0		P	pl n
essi	ise	0		P	sg n
Kaebatu	kaevatu	0		S	sg n
voimalik	võimalik	0		A	sg n
heidap	heit	b		V	b
tunnistap	tunnista	b		V	b
sõitnu	sõit	nud		V	nud
sõitnu	sõit=nu	d		S	pl n
sõitnu	sõit=nud	0		A	
sõitnu	sõit=nud	0		A	sg n
sõitnu	sõit=nud	d		A	pl n
kukkunu	kukku	nud		V	nud
kukkunu	kukku=nu	d		S	pl n
kukkunu	kukku=nud	0		A	
kukkunu	kukku=nud	0		A	sg n
kukkunu	kukku=nud	d		A	pl n
suggulasse	sugulane	se		S	adt
paevi	päev	i		S	pl p
mahajätnuvad	maha_jät	nuvad		V	nud
kõrd	kord	0		D	
kõrd	kord	0		S	sg n
hobbuse	hobune	0		S	sg g
muiale	mujale	0		D	
pabberid	paber	d		S	pl n
puddel	pudel	0		S	sg n
liigutap	liiguta	b		V	b
ubbe	uba	e		S	pl p
Mikkel	Mikkel	0		H	sg n
jaanipaeva	jaani_päev	0		S	adt
jaanipaeva	jaani_päev	0		S	sg g
jaanipaeva	jaani_päev	0		S	sg p
julenu	julge	nud		V	nud
julenu	julge=nu	d		S	pl n
julenu	julge=nud	0		A	
julenu	julge=nud	0		A	sg n
julenu	julge=nud	d		A	pl n
moisale	mõis	le		S	sg all
sabbaga	saba	ga		S	sg kom
kolosnik	kolosnik	0		S	sg n
ajanu	aja	nud		V	nud
ajanu	aja=nu	d		S	pl n
ajanu	aja=nud	0		A	
ajanu	aja=nud	0		A	sg n
ajanu	aja=nud	d		A	pl n
võinu	või	nud		V	nud
võinu	või=nu	d		S	pl n
võinu	või=nud	0		A	
võinu	või=nud	0		A	sg n
võinu	või=nud	d		A	pl n
müija	müüja	0		S	sg g
müija	müüja	0		S	sg n
moistab	mõist	b		V	b
toggi	togi	0		V	o
lubbamisse	lubamine	se		S	adt
Peddajas	pedajas	0		S	sg n
Peddajas	pedajas	s		S	sg in
habbin	habin	0		S	sg n
rügga	rüga	0		V	o
maggasi	magas	0		S	sg g
kiskunu	kisku	nud		V	nud
kiskunu	kisku=nu	d		S	pl n
kiskunu	kisku=nud	0		A	
kiskunu	kisku=nud	0		A	sg n
kiskunu	kisku=nud	d		A	pl n
Brottocoll	Brottocoll	0		S	sg n
Rebbasel	rebane	l		S	sg ad
pabberi	paber	0		S	sg g
kudagi	kuidagi	0		D	
teggija	tegija	0		S	sg g
teggija	tegija	0		S	sg n
aavlid	haavel	d		S	pl n
teggin	tege	in		V	sin
teggemast	tege	mast		V	mast
Kaddunu	kadunu	0		S	sg g
Kaddunu	kadunud	0		A	sg g
Kaddunu	kadunu	0		S	sg n
aea	aeg	0		S	sg g
aea	aja	0		V	o
een	eest	0		D	
een	eest	0		K	
een	esi	st		S	sg el
väljamaksma	välja_maks	ma		V	ma
hobbune	hobune	0		S	sg n
tallo	talu	sse		S	sg ill
nagel	nagel	0		S	sg n
jäevad	jää	id		V	sid
voib	või	b		V	b
toovri	toober	0		S	sg g
henda	ise	0		P	sg g
hõbbeda	hõbe	0		S	sg g
Nigul	Nigul	0		H	sg n
Mihel	Mihel	0		H	sg n
müinud	müü	nud		V	nud
müinud	müü=nu	d		S	pl n
müinud	müü=nud	0		A	
müinud	müü=nud	0		A	sg n
müinud	müü=nud	d		A	pl n
väljamüidut	välja_müü	dut		V	tud
äratehnud	ära_tege	tud		V	tud
Liivl	Liivl	0		H	sg n
Kaddri	Kadri	0		H	sg g
Kaddri	Kadri	0		H	sg n
Kaddri	kadri	0		S	sg g
Kaddri	kadri	0		S	sg n
Michil	Michil	0		H	sg n
vedanu	veda	nud		V	nud
vedanu	veda=nu	d		S	pl n
vedanu	veda=nud	0		A	
vedanu	veda=nud	0		A	sg n
vedanu	veda=nud	d		A	pl n
sedda	see	da		P	sg p
Aggodega	Ago	dega		H	pl kom
Kiril	Kiril	0		H	sg n
magganu	maga=nu	0		S	sg g
magganu	maga=nu	0		S	sg n
näggi	näge	i		V	s
mahamurdund	maha_murdu	nd		V	nud
kaotanu	kaota	nud		V	nud
kaotanu	kaota=nu	d		S	pl n
kaotanu	kaota=nud	0		A	
kaotanu	kaota=nud	0		A	sg n
kaotanu	kaota=nud	d		A	pl n
saapaste	saabas	te		S	pl g
reggi	regi	0		S	sg n
Brigul	Brigul	0		H	sg n
väljaaeanud	välja_aja	nud		V	nud
kaivas	kaeba	s		V	s
agganad	agan	d		S	pl n
Kaddunud	kadu	nud		V	nud
Kaddunud	kadunu	d		S	pl n
Kaddunud	kadunud	0		A	
Kaddunud	kadunud	0		A	sg n
Kaddunud	kadunud	d		A	pl n
temmalt	tema	lt		P	sg abl
olna	ol=nud	0		A	
olna	ol=nud	0		A	sg n
olna	ol=nud	d		A	pl n
olna	ole	nud		V	nud
olna	olnu	d		S	pl n
iggas	iga	s		P	sg in
käen	käes	0		K	
käen	käsi	s		S	sg in
voinud	või	nud		V	nud
voinud	või=nu	d		S	pl n
voinud	või=nud	0		A	
voinud	või=nud	0		A	sg n
voinud	või=nud	d		A	pl n
süggiseni	sügis	ni		S	sg ter
Puddeli	pudel	0		S	sg g
om	ole	0		V	b
om	ole	0		V	vad
kaibas	kaeba	s		V	s
teibasugguste	teiba_sugune	te		A	pl g
väljavedama	välja_veda	ma		V	ma
tulep	tule	b		V	b
võtap	võt	b		V	b
küsinu	küsi	nud		V	nud
küsinu	küsi=nu	d		S	pl n
küsinu	küsi=nud	0		A	
küsinu	küsi=nud	0		A	sg n
küsinu	küsi=nud	d		A	pl n
est	eest	0		D	
est	eest	0		K	
est	esi	st		S	sg el
suggune	sugune	0		A	sg n
agga	aga	0		J	
koolitap	koolita	b		V	b
tegia	tegija	0		S	sg g
tegia	tegija	0		S	sg n
nimmelt	nimelt	0		D	
nimmelt	nimi	lt		S	sg abl
tõbbi	tõbi	0		S	sg n
nugga	nuga	0		S	sg n
nugga	nuga	0		S	sg p
murdnu	murd	nud		V	nud
murdnu	murd=nu	d		S	pl n
murdnu	murd=nud	0		A	
murdnu	murd=nud	0		A	sg n
murdnu	murd=nud	d		A	pl n
pääl	pea	l		S	sg ad
pääl	peal	0		D	
pääl	peal	0		K	
korsnad	korsten	d		S	pl n
ööldes	ütle	des		V	des
olnu	ol=nud	0		A	
olnu	ol=nud	0		A	sg n
olnu	ol=nud	d		A	pl n
olnu	ole	nud		V	nud
olnu	olnu	d		S	pl n
peddaja	pedajas	0		S	sg g
julgenu	julge	nud		V	nud
julgenu	julge=nu	d		S	pl n
julgenu	julge=nud	0		A	
julgenu	julge=nud	0		A	sg n
julgenu	julge=nud	d		A	pl n
petnu	pet	nud		V	nud
petnu	pet=nu	d		S	pl n
petnu	pet=nud	0		A	
petnu	pet=nud	0		A	sg n
petnu	pet=nud	d		A	pl n
Sesinane	see_sinane	0		P	sg n
ara	ära	0		D	
ara	ära	0		V	neg o
tülitsep	tülitse	b		V	b
väggisi	vägisi	0		D	
lubbamist	lubamine	t		S	sg p
midaggi	miski	dagi		P	sg p
tundnu	tund	nud		V	nud
tundnu	tund=nu	d		S	pl n
tundnu	tund=nud	0		A	
tundnu	tund=nud	0		A	sg n
tundnu	tund=nud	d		A	pl n
abbi	abi	0		S	sg g
abbi	abi	0		S	sg n
abbi	abi	0		S	sg p
päriskohaniku	päris_kohanik	0		S	sg g
enni	enne	0		D	
enni	enne	0		K	
enni	enne	0		S	sg n
laenanu	laena	nud		V	nud
laenanu	laena=nu	d		S	pl n
laenanu	laena=nud	0		A	
laenanu	laena=nud	0		A	sg n
laenanu	laena=nud	d		A	pl n
nema	tema	d		P	pl n
rechnungid	rehnung	d		S	pl n
kuulnu	kuul	nud		V	nud
kuulnu	kuul=nud	0		A	
kuulnu	kuul=nud	0		A	sg n
kuulnu	kuul=nud	d		A	pl n
kuulnu	kuulnu	d		S	pl n
tagga	taga	0		D	
tagga	taga	0		K	
tagga	taga	0		V	o
pannu	pan=nu	d		S	pl n
pannu	pan=nud	0		A	
pannu	pan=nud	0		A	sg n
pannu	pan=nud	d		A	pl n
pannu	pane	nud		V	nud
tennu	tege	nud		V	nud
tennu	tei=nud	0		A	
tennu	tei=nud	0		A	sg n
tennu	tei=nud	d		A	pl n
tennu	teinu	d		S	pl n
kinnipani	kinni_pane	i		V	s
mahajäetud	maha_jät	tud		V	tud
kedda	kes	da		P	pl p
kedda	kes	da		P	sg p
tehnud	tege	nud		V	nud
tehnud	tei=nud	0		A	
tehnud	tei=nud	0		A	sg n
tehnud	tei=nud	d		A	pl n
tehnud	teinu	d		S	pl n
kaebatu	kaeba	tud		V	tud
kaebatu	kaeva	tud		V	tud
kaebatu	kaeva=tu	d		S	pl n
kaebatu	kaeva=tud	0		A	
kaebatu	kaeva=tud	0		A	sg n
kaebatu	kaeva=tud	d		A	pl n
mahakukkunud	maha_kukku	nud		V	nud
Sigga	siga	0		A	sg n
Sigga	siga	0		A	sg p
Sigga	siga	0		S	sg n
Sigga	siga	0		S	sg p
teotanu	teota	nud		V	nud
teotanu	teota=nu	d		S	pl n
teotanu	teota=nud	0		A	
teotanu	teota=nud	0		A	sg n
teotanu	teota=nud	d		A	pl n
ööldut	öeldu	d		S	pl n
ööldut	öeldud	0		A	
ööldut	öeldud	0		A	sg n
ööldut	öeldud	d		A	pl n
ööldut	ütle	dud		V	tud
todda	too	da		P	sg p
teggemata	tege	mata		V	mata
teggemata	tegemata	0		A	
padda	pada	0		S	sg g
padda	pada	0		S	sg n
padda	pada	0		S	sg n
padda	pada	0		S	sg p
padda	pada	0		S	sg p
mõistap	mõist	b		V	b
piddama	pida	ma		V	ma
elumaiast	elu_maja	st		S	sg el
Moisa	mõis	0		S	sg g
paevas	päev	s		S	sg in
näggijat	nägija	t		S	sg p
2x24	2x24	0		N	?
sub	sub	0		Y	
Kubbu	kubu	0		S	sg g
Kubbu	kubu	0		S	sg n
Kubbu	kubu	0		S	sg n
Kubbu	kubu	0		S	sg p
Kubbu	kubu	0		S	sg p
telliskiva	tellis_kivi	a		S	pl p
Grünthal	Grünthal	0		H	sg n
siggadega	siga	dega		A	pl kom
siggadega	siga	dega		S	pl kom
Naad	tema	d		P	pl n
Seesinnane	see_sinane	0		P	sg n
perrast	pära	st		S	sg el
perrast	pärane	t		A	sg p
perrast	pärast	0		D	
perrast	pärast	0		K	
lugenu	luge	nud		V	nud
lugenu	luge=nu	d		S	pl n
lugenu	luge=nud	0		A	
lugenu	luge=nud	0		A	sg n
lugenu	luge=nud	d		A	pl n
paeval	päev	l		S	sg ad
kasvatap	kasvata	b		V	b
