text	root	ending	clitic	partofspeech	form
Maddisel	Maddis	l		H	sg ad
linan	linn	n		S	sg in
Michelson	Michelson	0		H	sg n
Peddäja	Peddaja	0		H	sg n
Jaani	Jaan	0		H	sg g
Raagile	Raag	le		H	sg all
Rüggi	Rüggi	0		H	sg n
Süntka	Süntka	0		H	sg n
Thomas	Thomas	0		H	sg n
Dass	Dass	0		H	sg n
Larri	Larri	0		H	sg n
Jakob	Jakob	0		H	sg n
Gertneri	Gertner	0		H	sg g
lubbas	luba	s		V	s
pääl	peal	0		K	
Leppale	Lepp	le		H	sg all
Ilvese	Ilves	0		H	sg g
Seider	Seider	0		H	sg n
Tidebergi	Tideberg	0		H	sg g
Kulli	Kulli	0		H	sg n
Körtiga	Kört	ga		H	sg kom
Rüütlit	Rüütli	t		H	sg p
Läne	Läne	0		H	sg n
sedda	see	da		P	sg p
Peddaja	Peddäjä	0		H	sg n
sangi	säng	0		S	sg g
Perremehhe	Perremehhe	0		H	sg n
Petersoni	Peterson	0		H	sg g
Kik	Kik	0		H	sg n
Muhli	Muhli	0		H	sg n
Mihelson	Mihelson	0		H	sg n
Sermus	Sermus	0		H	sg n
Kihva	Kihva	0		H	sg n
Partsi	Partsi	0		H	sg n
Undritse	Undritz	0		H	sg g
voi	või	0		V	o
Jakobi	Jakob	0		H	sg g
tälle	tema	le		P	sg all
Oppetaja	Oppetaja	0		H	sg n
nidade	nii_moodi	0		D	
Iprusse	Iprus	sse		H	sg ill
Appelationi	Appelationi	0		H	sg n
vötta	võt	a		V	da
Vikkati	Vikkat	0		H	sg g
Härrä	Härrä	0		H	sg n
Rüütlet	Rüütli	t		H	sg p
süggise	sügis	0		S	sg g
Lalli	Lalli	0		H	sg n
Lepäle	Lepäle	0		H	sg n
küsse	küsi	0		V	s
Ritterschafti	Ritterschafti	0		H	sg n
Küinarpä	Küinarpä	0		H	sg n
Anno	Anno	0		H	sg n
minno	mina	0		P	sg p
konagi	kunagi	0		D	
Irs	Irs	0		H	sg n
Kogokonma	Kogokonma	0		H	sg n
Konsistoriumi	Konsistoriumi	0		H	sg n
Undritsele	Undritz	le		H	sg all
Peterson	Peterson	0		H	sg n
Sontagi	Sontagi	0		H	sg n
allati	alasti	0		D	
Tamme	Tamme	0		H	sg n
Pihlak	Pihlak	0		H	sg n
Tuulel	Tuul	l		H	sg ad
Rüütle	Rüütli	le		H	sg all
kõrda	kord	0		S	sg p
henda	ise	0		P	sg g
Jula	Jula	0		H	sg n
Kerriko	Kerriko	0		H	sg n
Vahha	Vahha	0		H	sg n
Mihkelson	Mihkel	0		H	sg g
Anikega	Anikega	ga		H	sg n
tunnistap	tunnista	p		V	b
talgusse	talgus	0		S	sg g
A	A	0		Y	sg n
Saare	Saare	0		H	sg n
ollev	ole	v		V	vat
Gärtner	Gärtner	0		H	sg n
Vöörmönder	Vöörmönder	0		H	sg n
Hansoga	Hansoga	ga		H	sg n
ütli	ütle	i		V	sin
Ilves	Ilves	0		H	sg n
Mäggi	Mäggi	0		H	sg n
Ristov	Ristov	0		H	sg n
Andrest	Andres	t		H	sg p
Lageus	Lageus	0		H	sg n
tegiva	tege	iva		V	sid
Keisri	Keisri	0		H	sg n
Janussele	Janus	le		H	sg all
Hahn	Hahn	0		H	sg n
Gutsbesitzers	Gutsbesitzers	0		H	sg n
Sumarum	Sumarum	0		H	sg n
Luik	Luik	0		H	sg n
tullep	tule	p		V	b
Sageus	Sageus	0		H	sg n
tõttes	tõde	s		S	sg tr
Toos	Toos	0		H	sg n
lut	lut	0		Y	
Zeitungile	Zeitungile	le		H	sg n
Sageusse	Sageus	sse		H	sg ill
