text	root	ending	clitic	partofspeech	form
Tammuriga	Tammur	ga		H	sg kom
Makkematsi	Makkemats	0		H	sg g
Endrik	Endrik	0		H	sg n
Muulid	Muuli	d		H	sg g
Kellamov	Kellamov	0		H	sg n
Kanzveil	Kanzvei	l		H	sg ad
Meoksele	Meoke	le		H	sg all
üttelnu	ütle	nu		V	nud
Beekman	Beekman	0		H	sg n
Pallo	Pallo	0		H	sg n
Jaska	Jaska	0		H	sg n
Villandi	Villandi	0		H	sg n
Uintile	Uintile	0		H	sg n
Plaksile	Plaks	le		H	sg all
Haagel	Haagel	0		H	sg n
Persitzki	Persitzki	0		H	sg n
Kohus	Kohus	0		H	sg n
Peterselli	Petersell	0		H	sg g
Tomsoni	Tomson	0		H	sg g
Herman	Herman	0		H	sg n
Püssa	Püssa	0		H	sg n
Muido	muidu	0		D	
Soonvaldile	Soonvaldile	0		H	sg n
Lineman	Lineman	0		H	sg n
sõimo	sõim	0		S	adt
sõimo	sõim	0		S	sg g
sõimo	sõim	0		S	sg p
muido	muidu	0		D	
Konguta	Konguta	0		H	sg n
Mäega	Mäega	0		H	sg n
Leena	Leena	0		H	sg n
Mirka	Mirka	0		H	sg n
Nahkru	Nahkru	0		H	sg n
Laasi	Laas	0		H	sg g
Jaansonile	Jaanson	le		H	sg all
Lõhmussel	Lõhmus	l		H	sg ad
Lestberg	Lestberg	0		H	sg n
I	I	0		Y	sg n
Pritz	Pritz	0		H	sg n
